YearsCodePro_n,YearsCode_n,WorkExp_n,EdLevel_n,OrgSize_n,Remote_n,Country_n,DevType_n,lang_count,lang_Python,lang_JavaScript,lang_TypeScript,lang_SQL,lang_Java,lang_CSharp,lang_CPlusPlus,lang_PHP,lang_Go,lang_Rust,IsFullTime,ConvertedCompYearly
3.0,23.0,8.0,6.0,5.0,2.0,3,10.0,5,0,1,0,1,1,0,0,0,0,0,1,71274.0
20.0,23.0,23.0,6.0,7.0,2.0,6,10.0,3,0,1,0,0,0,0,0,1,0,0,1,79201.0
20.0,25.0,20.0,5.0,4.0,0.0,10,0.0,6,0,1,1,1,0,0,0,0,1,0,1,185000.0
19.0,19.0,19.0,4.0,4.0,0.0,0,1.0,8,1,0,0,0,0,1,1,0,1,0,1,29092.0
4.0,7.0,10.0,6.0,9.0,0.0,8,10.0,8,0,0,0,1,1,1,1,0,0,0,1,12342.0
1.0,5.0,17.0,5.0,5.0,0.0,10,10.0,10,0,1,0,0,1,0,1,0,0,0,1,136000.0
12.0,12.0,12.0,3.0,5.0,0.0,0,2.0,4,0,1,1,1,0,0,0,0,0,0,1,37297.0
17.0,24.0,10.0,5.0,1.0,0.0,10,0.0,9,1,1,1,1,0,0,0,1,0,0,0,65000.0
6.0,8.0,6.0,5.0,4.0,0.0,4,0.0,4,0,1,1,0,0,1,0,0,0,0,1,31105.0
7.0,11.0,7.0,6.0,5.0,1.0,9,0.0,3,0,1,0,1,0,0,0,1,0,0,1,72611.0
12.0,12.0,10.0,6.0,1.0,0.0,8,0.0,4,0,1,0,1,0,0,0,1,0,0,0,36000.0
12.0,17.0,10.0,5.0,4.0,0.0,6,1.0,4,0,1,0,1,0,1,0,0,0,0,0,48000.0
2.0,4.0,2.0,6.0,5.0,1.0,7,2.0,2,0,1,1,0,0,0,0,0,0,0,1,26852.0
8.0,14.0,8.0,5.0,7.0,1.0,4,7.0,5,1,0,0,0,0,0,1,0,0,0,1,41872.0
1.0,10.0,10.0,5.0,4.0,0.0,10,0.0,10,1,1,1,1,1,0,0,0,1,0,1,90000.0
7.0,7.0,7.0,5.0,7.0,0.0,1,2.0,4,0,1,1,0,0,0,0,0,0,0,1,87231.0
15.0,23.0,15.0,5.0,3.0,0.0,10,6.0,8,0,1,1,1,1,1,0,0,0,0,1,185000.0
5.0,10.0,5.0,6.0,5.0,0.0,8,0.0,2,0,1,1,0,0,0,0,0,0,0,1,29621.0
6.0,14.0,6.0,6.0,5.0,0.0,8,1.0,6,0,1,1,1,0,0,0,0,1,0,1,33300.0
8.0,11.0,10.0,5.0,9.0,1.0,6,2.0,4,0,1,1,0,0,0,0,0,0,0,1,75184.0
6.0,11.0,6.0,6.0,4.0,0.0,2,1.0,3,1,1,0,0,0,0,0,0,0,0,1,57999.0
2.0,7.0,10.0,5.0,9.0,1.0,7,10.0,7,1,0,0,0,1,0,0,0,0,0,1,30611.0
6.0,13.0,7.0,5.0,7.0,1.0,10,9.0,11,1,1,1,1,0,1,1,0,0,0,1,110000.0
22.0,35.0,22.0,3.0,6.0,1.0,6,2.0,5,0,1,1,0,0,1,0,0,1,0,0,128887.0
9.0,16.0,9.0,6.0,7.0,1.0,3,8.0,6,1,0,1,1,0,1,0,0,0,0,1,76258.0
13.0,27.0,10.0,7.0,4.0,1.0,9,8.0,3,0,0,0,1,0,1,0,0,0,0,1,71337.0
38.0,45.0,10.0,3.0,1.0,0.0,6,0.0,19,1,1,1,1,1,1,1,1,1,0,0,64444.0
4.0,7.0,4.0,5.0,8.0,2.0,6,1.0,6,1,0,0,1,0,0,0,0,1,1,1,110873.0
4.0,6.0,10.0,6.0,6.0,1.0,6,2.0,3,0,1,1,0,0,0,0,0,0,0,1,51078.0
11.0,16.0,10.0,6.0,5.0,2.0,6,0.0,6,0,1,1,1,0,1,0,0,0,0,1,43938.0
3.0,8.0,3.0,5.0,5.0,0.0,10,0.0,5,1,1,0,1,0,0,0,0,0,0,1,145000.0
6.0,10.0,10.0,3.0,4.0,0.0,6,0.0,8,0,1,0,0,1,1,1,0,0,0,1,167554.0
2.0,5.0,5.0,2.0,7.0,2.0,3,0.0,4,0,1,0,1,1,0,0,0,0,0,1,47259.0
9.0,12.0,9.0,7.0,9.0,0.0,10,1.0,2,0,0,0,0,1,0,1,0,0,0,0,340000.0
13.0,22.0,13.0,5.0,3.0,2.0,6,6.0,5,1,1,0,0,0,0,1,0,0,0,1,108794.0
2.0,3.0,5.0,5.0,5.0,0.0,3,10.0,3,1,0,0,1,0,0,0,0,0,0,1,44037.0
5.0,9.0,10.0,5.0,6.0,1.0,10,10.0,2,0,0,0,1,0,0,0,0,0,0,1,150000.0
5.0,7.0,5.0,5.0,5.0,0.0,10,1.0,6,1,1,0,1,0,0,0,0,0,1,1,150000.0
3.0,9.0,10.0,5.0,9.0,1.0,1,10.0,3,1,1,0,0,0,0,0,0,0,0,1,109039.0
10.0,15.0,10.0,5.0,5.0,1.0,6,0.0,8,0,1,1,0,0,1,0,0,1,0,0,88073.0
23.0,27.0,10.0,5.0,4.0,0.0,10,5.0,2,1,0,0,0,0,0,0,0,0,0,1,175000.0
0.0,6.0,10.0,6.0,9.0,2.0,2,10.0,6,1,1,0,0,1,0,0,0,0,0,1,38666.0
4.0,8.0,10.0,7.0,4.0,0.0,6,5.0,7,1,1,0,0,1,0,0,0,1,0,1,19953.0
24.0,27.0,10.0,7.0,2.0,2.0,6,10.0,6,0,1,1,1,1,0,0,0,0,0,0,22382.0
4.0,8.0,4.0,3.0,3.0,1.0,6,4.0,0,0,0,0,0,0,0,0,0,0,0,1,90667.0
0.0,3.0,1.0,6.0,4.0,1.0,9,4.0,4,1,0,0,1,0,0,0,0,0,0,1,50955.0
8.0,21.0,8.0,5.0,9.0,0.0,10,9.0,1,0,0,0,0,0,0,0,0,0,1,1,273882.0
10.0,14.0,10.0,5.0,4.0,0.0,10,0.0,7,0,1,1,1,0,1,0,0,1,0,1,112000.0
4.0,9.0,4.0,5.0,9.0,1.0,3,4.0,5,1,0,0,1,0,1,0,0,0,0,1,75184.0
8.0,12.0,12.0,7.0,8.0,1.0,6,0.0,5,1,1,1,0,0,1,0,0,0,0,1,93591.0
3.0,8.0,10.0,5.0,7.0,2.0,6,9.0,3,1,0,0,0,0,0,1,0,0,0,1,57140.0
2.0,7.0,3.0,3.0,5.0,1.0,6,10.0,6,1,1,0,1,0,0,0,0,1,0,1,49493.0
28.0,38.0,28.0,7.0,2.0,0.0,7,10.0,6,0,1,1,1,0,1,0,0,0,0,1,107406.0
3.0,5.0,3.0,4.0,6.0,2.0,10,0.0,5,0,1,0,1,0,1,0,0,0,0,1,72500.0
10.0,10.0,10.0,6.0,5.0,1.0,10,0.0,3,0,0,1,1,0,0,0,0,0,0,1,193000.0
12.0,20.0,19.0,6.0,2.0,2.0,6,0.0,4,1,1,1,0,0,0,0,0,0,0,0,64989.0
5.0,11.0,5.0,5.0,3.0,2.0,10,0.0,4,1,0,0,0,0,0,1,0,0,0,1,110000.0
7.0,12.0,10.0,7.0,4.0,0.0,1,8.0,5,1,0,0,1,1,1,0,0,0,0,1,87231.0
5.0,9.0,10.0,6.0,4.0,0.0,6,0.0,7,1,1,1,1,0,0,0,0,1,0,1,55000.0
27.0,29.0,10.0,6.0,6.0,1.0,6,1.0,2,0,0,0,0,1,0,0,0,1,0,0,76307.0
42.0,44.0,10.0,3.0,1.0,0.0,10,10.0,3,1,0,0,0,0,0,1,0,0,0,0,60000.0
13.0,17.0,15.0,5.0,1.0,1.0,6,10.0,3,0,0,0,1,0,1,0,0,0,0,1,30884.0
10.0,10.0,10.0,1.0,5.0,1.0,6,0.0,5,1,1,1,0,0,0,0,0,0,1,1,71538.0
5.0,8.0,5.0,4.0,2.0,2.0,5,10.0,3,0,0,0,0,0,1,1,0,0,0,1,19333.0
22.0,25.0,22.0,5.0,4.0,2.0,6,0.0,3,0,1,0,0,0,0,0,1,0,0,1,90221.0
9.0,11.0,15.0,5.0,5.0,0.0,10,1.0,4,1,0,0,1,0,0,0,0,0,0,1,180000.0
18.0,21.0,18.0,3.0,3.0,1.0,3,10.0,6,0,1,1,1,0,0,0,1,0,0,0,268515.0
3.0,13.0,10.0,5.0,9.0,1.0,10,10.0,9,0,1,1,1,0,1,1,0,0,0,1,88000.0
3.0,4.0,4.0,6.0,3.0,1.0,8,2.0,2,0,1,0,0,0,0,0,0,0,0,1,23697.0
10.0,16.0,10.0,5.0,8.0,2.0,3,0.0,6,1,0,0,1,0,0,0,1,0,1,1,56925.0
3.0,18.0,3.0,5.0,5.0,2.0,3,10.0,7,1,1,0,0,0,1,1,0,0,0,0,21676.0
3.0,4.0,3.0,5.0,4.0,2.0,6,5.0,6,1,1,1,1,0,0,0,1,0,0,1,17129.0
4.0,9.0,5.0,5.0,9.0,0.0,6,10.0,2,0,0,0,0,0,1,1,0,0,0,1,34661.0
12.0,13.0,12.0,5.0,5.0,0.0,8,0.0,10,1,1,1,1,0,0,0,1,0,0,1,84000.0
20.0,35.0,20.0,5.0,5.0,0.0,1,6.0,5,1,1,1,1,0,0,0,0,0,0,1,94501.0
3.0,3.0,1.0,3.0,2.0,0.0,6,10.0,3,0,0,0,0,0,1,0,0,0,1,1,47474.0
14.0,17.0,14.0,6.0,7.0,0.0,6,2.0,4,1,1,1,0,0,0,0,0,0,0,1,67227.0
8.0,7.0,10.0,6.0,7.0,1.0,5,8.0,3,0,0,0,1,0,1,0,0,0,0,1,48333.0
17.0,30.0,17.0,6.0,3.0,1.0,6,0.0,9,1,1,1,1,1,0,0,1,1,0,1,45111.0
4.0,4.0,10.0,5.0,4.0,1.0,6,0.0,4,0,0,1,1,0,0,0,0,0,1,1,50915.0
2.0,6.0,2.0,5.0,4.0,0.0,4,7.0,4,1,0,0,0,1,0,0,0,0,0,1,17945.0
0.0,6.0,10.0,5.0,4.0,0.0,6,4.0,11,1,1,0,1,1,0,1,0,1,1,1,13078.0
20.0,21.0,21.0,5.0,9.0,1.0,4,1.0,6,1,0,0,1,1,0,1,0,1,0,1,77763.0
1.0,4.0,10.0,6.0,7.0,2.0,6,10.0,8,1,1,0,1,1,0,0,0,0,0,1,37120.0
4.0,4.0,10.0,5.0,7.0,0.0,10,10.0,5,1,1,0,1,0,0,0,0,0,0,1,200000.0
25.0,25.0,25.0,3.0,4.0,0.0,10,1.0,6,0,1,0,1,0,1,0,0,0,0,1,156000.0
7.0,7.0,10.0,4.0,2.0,0.0,6,0.0,3,0,1,0,0,0,0,0,1,0,0,1,37485.0
2.0,4.0,31.0,5.0,9.0,1.0,10,3.0,2,1,0,0,1,0,0,0,0,0,0,1,100000.0
10.0,14.0,10.0,3.0,3.0,1.0,6,0.0,9,0,1,1,1,1,0,0,0,1,0,1,70393.0
21.0,26.0,21.0,6.0,3.0,0.0,3,5.0,5,1,0,0,0,0,0,1,0,1,0,0,279256.0
7.0,15.0,10.0,5.0,5.0,1.0,10,0.0,5,0,1,0,1,1,1,0,0,0,0,1,149000.0
7.0,9.0,1.0,5.0,5.0,1.0,0,10.0,8,1,1,0,1,0,1,0,1,0,0,1,27973.0
10.0,15.0,17.0,5.0,5.0,0.0,6,1.0,2,0,0,0,1,0,1,0,0,0,0,1,101403.0
6.0,10.0,10.0,6.0,9.0,0.0,10,3.0,6,1,0,0,1,0,0,0,0,0,1,1,86900.0
11.0,12.0,12.0,5.0,2.0,0.0,10,0.0,6,0,1,0,1,0,0,0,1,0,0,1,170000.0
20.0,30.0,20.0,3.0,5.0,1.0,6,0.0,5,1,1,1,1,0,0,0,0,0,0,1,71962.0
5.0,5.0,6.0,3.0,3.0,0.0,8,0.0,7,1,1,1,1,0,0,0,0,1,1,1,120000.0
4.0,6.0,6.0,6.0,6.0,0.0,2,0.0,8,0,1,1,1,1,1,0,1,0,1,1,30074.0
13.0,19.0,10.0,6.0,6.0,1.0,10,4.0,5,1,1,0,1,0,0,0,0,0,0,1,175000.0
10.0,21.0,10.0,7.0,3.0,0.0,6,1.0,7,1,1,0,0,0,0,1,1,0,0,1,69814.0
7.0,7.0,10.0,6.0,6.0,1.0,6,3.0,10,1,1,0,1,0,1,0,1,0,0,1,111417.0
20.0,20.0,10.0,2.0,5.0,2.0,10,10.0,2,0,0,0,1,0,0,0,0,0,0,1,272000.0
12.0,19.0,12.0,6.0,5.0,2.0,6,10.0,6,0,0,1,0,0,1,1,0,1,0,1,57999.0
9.0,20.0,9.0,5.0,9.0,0.0,9,0.0,6,0,1,0,0,0,1,0,0,0,0,1,165604.0
2.0,3.0,13.0,5.0,5.0,0.0,9,0.0,8,1,1,1,1,0,1,0,0,0,0,1,50955.0
8.0,14.0,8.0,6.0,6.0,1.0,7,0.0,6,1,1,1,1,1,0,0,0,0,0,1,59073.0
12.0,15.0,10.0,5.0,9.0,0.0,9,0.0,9,1,0,1,0,1,1,0,0,1,0,1,109554.0
4.0,10.0,10.0,5.0,9.0,1.0,10,1.0,3,1,0,0,1,0,0,0,0,1,0,1,250000.0
9.0,12.0,9.0,5.0,5.0,1.0,9,2.0,3,0,1,1,0,0,0,0,0,0,0,1,61783.0
5.0,12.0,6.0,5.0,5.0,0.0,10,0.0,5,0,1,1,0,0,0,1,0,1,1,1,180000.0
16.0,17.0,16.0,6.0,5.0,1.0,6,0.0,6,1,0,1,0,1,1,0,0,1,0,1,144842.0
12.0,16.0,12.0,5.0,7.0,0.0,10,0.0,5,0,1,1,1,0,1,0,0,0,0,1,140000.0
3.0,8.0,10.0,6.0,8.0,1.0,6,0.0,7,0,0,1,1,1,0,0,0,1,1,1,126847.0
10.0,15.0,10.0,7.0,4.0,1.0,10,10.0,5,1,0,0,0,0,1,1,0,1,0,1,360000.0
16.0,21.0,10.0,6.0,2.0,1.0,2,0.0,5,1,1,1,1,0,0,0,0,0,0,1,48333.0
12.0,19.0,12.0,5.0,9.0,1.0,7,2.0,4,1,1,1,0,0,0,0,0,0,0,1,85925.0
5.0,8.0,5.0,2.0,2.0,1.0,3,0.0,4,0,1,1,1,0,0,0,0,0,0,1,55851.0
12.0,13.0,10.0,5.0,7.0,0.0,6,0.0,5,0,1,0,1,0,0,0,1,1,0,0,24746.0
19.0,19.0,10.0,3.0,2.0,2.0,6,0.0,6,0,1,0,1,0,0,0,1,1,0,1,67967.0
4.0,8.0,10.0,5.0,4.0,1.0,4,2.0,3,0,1,1,0,0,0,0,0,0,0,1,17945.0
5.0,6.0,6.0,3.0,9.0,1.0,6,1.0,8,1,1,1,0,1,1,0,0,0,0,1,109554.0
10.0,10.0,19.0,5.0,4.0,1.0,6,4.0,2,1,0,0,1,0,0,0,0,0,0,1,30884.0
8.0,11.0,4.0,6.0,7.0,1.0,6,6.0,7,1,1,1,0,1,0,0,0,0,0,1,88333.0
7.0,12.0,10.0,6.0,5.0,1.0,8,7.0,8,1,1,1,0,1,0,0,0,0,0,0,59241.0
11.0,12.0,13.0,2.0,6.0,1.0,3,0.0,3,0,0,0,1,0,1,0,1,0,0,1,68393.0
1.0,9.0,1.0,5.0,5.0,2.0,3,0.0,3,0,0,0,1,1,0,0,0,0,0,1,55851.0
13.0,20.0,10.0,6.0,4.0,0.0,9,1.0,3,1,0,0,1,0,0,0,0,0,1,1,242037.0
10.0,10.0,0.0,3.0,2.0,0.0,6,0.0,8,1,1,1,1,0,0,0,0,0,1,0,10741.0
10.0,24.0,17.0,6.0,9.0,1.0,6,10.0,5,1,1,0,0,0,1,0,0,0,0,1,214812.0
7.0,9.0,7.0,3.0,4.0,1.0,6,0.0,6,0,1,0,1,0,1,0,0,0,0,1,29057.0
8.0,18.0,9.0,5.0,4.0,1.0,9,0.0,4,0,0,1,0,0,1,0,0,0,0,1,84076.0
4.0,8.0,4.0,5.0,8.0,0.0,6,1.0,2,0,0,0,0,1,0,0,0,0,0,1,51968.0
12.0,17.0,15.0,6.0,2.0,0.0,6,1.0,2,0,0,0,1,1,0,0,0,0,0,1,32222.0
3.0,4.0,10.0,5.0,4.0,1.0,6,7.0,1,0,0,0,0,0,0,0,0,0,0,1,72001.0
1.0,5.0,10.0,5.0,5.0,1.0,6,4.0,3,1,0,0,1,0,0,0,0,0,0,1,61000.0
8.0,12.0,10.0,5.0,3.0,0.0,6,10.0,1,0,0,1,0,0,0,0,0,0,0,1,114649.0
4.0,6.0,5.0,6.0,2.0,1.0,2,0.0,5,1,1,0,1,0,1,0,0,0,0,1,37592.0
28.0,30.0,28.0,6.0,5.0,1.0,1,6.0,6,0,1,1,1,0,1,0,0,0,0,1,151201.0
8.0,9.0,15.0,6.0,4.0,0.0,6,0.0,4,0,1,1,0,0,0,0,0,0,0,1,139628.0
3.0,6.0,10.0,5.0,3.0,1.0,10,1.0,8,1,1,0,1,1,0,0,0,1,1,1,85000.0
6.0,18.0,10.0,6.0,5.0,0.0,6,0.0,5,1,1,0,1,0,0,0,0,0,0,1,23490.0
22.0,27.0,20.0,2.0,7.0,1.0,6,1.0,8,0,1,1,1,1,0,0,1,1,0,1,67666.0
15.0,14.0,10.0,5.0,7.0,1.0,6,0.0,8,1,1,0,1,1,1,0,0,0,0,1,38666.0
4.0,7.0,10.0,3.0,4.0,0.0,3,0.0,4,0,1,1,0,0,0,0,0,0,0,1,59489.0
3.0,8.0,3.0,5.0,4.0,2.0,3,8.0,1,0,0,0,0,0,0,1,0,0,0,1,48333.0
2.0,2.0,2.0,2.0,2.0,0.0,6,0.0,2,0,1,1,0,0,0,0,0,0,0,1,18674.0
12.0,16.0,10.0,5.0,9.0,1.0,10,10.0,3,1,0,0,0,0,0,0,0,0,0,1,215000.0
10.0,12.0,11.0,3.0,4.0,2.0,6,2.0,3,0,1,0,1,0,0,0,0,0,0,1,82046.0
19.0,26.0,10.0,6.0,2.0,2.0,6,5.0,13,1,1,0,1,1,0,1,1,0,0,1,24703.0
4.0,7.0,4.0,5.0,4.0,0.0,10,0.0,6,1,1,1,0,0,0,0,1,0,0,1,90000.0
8.0,12.0,10.0,6.0,9.0,1.0,2,10.0,6,0,0,0,0,1,0,0,1,0,0,1,49407.0
2.0,5.0,3.0,5.0,7.0,1.0,6,10.0,8,1,1,0,0,0,1,0,0,0,0,0,26852.0
30.0,35.0,30.0,6.0,9.0,0.0,7,10.0,6,0,0,0,0,0,0,1,0,1,1,1,139628.0
6.0,14.0,10.0,3.0,2.0,0.0,6,10.0,12,1,1,1,1,0,1,0,1,1,1,0,43201.0
36.0,40.0,10.0,5.0,5.0,0.0,10,2.0,2,0,1,1,0,0,0,0,0,0,0,1,170000.0
13.0,13.0,10.0,5.0,1.0,0.0,10,0.0,3,0,1,1,0,0,0,0,0,0,0,1,150000.0
20.0,25.0,30.0,5.0,2.0,0.0,10,0.0,6,1,1,1,0,0,0,0,1,0,0,1,80000.0
6.0,12.0,12.0,3.0,5.0,0.0,2,10.0,6,1,1,0,1,0,0,0,1,0,0,1,61222.0
15.0,20.0,18.0,5.0,4.0,0.0,10,6.0,6,0,1,1,1,0,1,0,0,0,0,1,275000.0
10.0,15.0,10.0,5.0,5.0,0.0,0,1.0,2,0,0,1,0,0,0,0,1,0,0,1,36365.0
3.0,8.0,3.0,5.0,9.0,0.0,6,4.0,2,1,0,0,1,0,0,0,0,0,0,1,22746.0
11.0,21.0,10.0,5.0,5.0,0.0,9,0.0,6,0,1,0,1,0,1,0,0,0,0,1,191608.0
5.0,5.0,5.0,5.0,4.0,0.0,6,0.0,2,0,1,0,0,0,1,0,0,0,0,0,64257.0
12.0,13.0,10.0,6.0,2.0,0.0,8,0.0,5,1,1,0,1,0,0,0,1,0,0,0,70000.0
11.0,15.0,11.0,5.0,7.0,1.0,6,0.0,5,0,1,1,1,0,1,0,0,0,0,1,65243.0
13.0,26.0,13.0,5.0,8.0,1.0,10,10.0,6,1,0,0,0,0,0,1,0,0,1,1,180000.0
19.0,25.0,25.0,5.0,4.0,1.0,3,0.0,10,1,1,1,1,1,0,0,0,1,0,1,96666.0
5.0,8.0,10.0,7.0,4.0,0.0,9,1.0,7,1,1,1,1,0,0,0,0,0,0,1,105732.0
5.0,20.0,5.0,3.0,5.0,1.0,3,4.0,3,0,0,0,1,0,0,0,1,0,1,1,46185.0
18.0,20.0,18.0,6.0,6.0,0.0,10,5.0,3,1,0,0,0,0,0,0,0,1,0,1,125000.0
0.0,4.0,0.0,5.0,4.0,0.0,7,10.0,6,1,1,0,1,1,0,0,0,0,0,1,40277.0
19.0,25.0,10.0,5.0,5.0,1.0,6,8.0,6,0,1,0,1,0,1,0,0,0,0,1,67602.0
2.0,4.0,2.0,6.0,9.0,2.0,9,0.0,7,0,1,0,1,1,1,0,0,0,0,1,95541.0
6.0,8.0,10.0,4.0,3.0,0.0,8,0.0,4,0,1,0,1,0,1,0,0,0,0,1,50355.0
15.0,28.0,10.0,4.0,4.0,2.0,6,10.0,4,0,0,0,0,0,0,1,0,0,1,1,142042.0
9.0,12.0,10.0,7.0,8.0,2.0,10,10.0,4,1,1,0,1,0,0,0,0,0,0,1,103000.0
21.0,27.0,10.0,3.0,3.0,0.0,9,10.0,5,0,0,0,1,0,0,0,1,0,0,1,70063.0
1.0,7.0,10.0,7.0,4.0,2.0,10,3.0,7,1,1,0,1,0,0,0,0,1,0,1,90000.0
5.0,7.0,5.0,6.0,8.0,1.0,3,1.0,2,0,0,0,1,1,0,0,0,0,0,1,91295.0
13.0,16.0,14.0,5.0,4.0,0.0,10,0.0,4,1,1,0,1,1,0,0,0,0,0,1,150000.0
20.0,26.0,23.0,5.0,5.0,2.0,4,10.0,2,0,0,0,1,1,0,0,0,0,0,1,59817.0
17.0,29.0,17.0,6.0,3.0,0.0,10,10.0,13,1,1,1,1,0,0,1,0,1,0,1,240000.0
3.0,10.0,10.0,5.0,4.0,1.0,6,2.0,2,0,1,1,0,0,0,0,0,0,0,1,57230.0
15.0,20.0,10.0,5.0,4.0,0.0,3,0.0,4,1,1,0,0,1,0,0,0,0,0,1,128887.0
0.0,5.0,10.0,5.0,4.0,2.0,6,1.0,9,1,1,0,1,0,0,1,1,0,0,1,11427.0
10.0,14.0,10.0,5.0,5.0,0.0,6,2.0,3,0,1,1,0,1,0,0,0,0,0,1,85108.0
25.0,35.0,10.0,3.0,2.0,1.0,7,6.0,3,1,1,1,0,0,0,0,0,0,0,1,62296.0
32.0,35.0,34.0,5.0,4.0,1.0,6,1.0,4,0,0,1,1,0,1,0,0,0,0,1,91295.0
8.0,13.0,8.0,5.0,5.0,0.0,10,0.0,14,1,1,1,1,0,1,1,1,0,1,1,115200.0
4.0,5.0,4.0,3.0,4.0,2.0,6,1.0,4,1,0,1,0,0,0,0,0,1,1,1,94748.0
2.0,7.0,10.0,5.0,3.0,2.0,10,8.0,6,1,0,0,1,1,0,0,0,0,0,1,124000.0
29.0,33.0,33.0,4.0,2.0,0.0,10,0.0,2,0,1,0,1,0,0,0,0,0,0,1,130000.0
0.0,2.0,10.0,6.0,1.0,0.0,10,10.0,5,1,0,0,0,0,1,1,0,0,0,0,10000.0
29.0,35.0,29.0,5.0,8.0,0.0,6,8.0,5,0,0,0,0,0,1,1,0,0,0,1,82582.0
0.0,5.0,10.0,3.0,3.0,2.0,6,10.0,7,1,0,0,1,1,1,1,0,0,0,0,12373.0
6.0,12.0,6.0,6.0,2.0,2.0,6,3.0,1,1,0,0,0,0,0,0,0,0,0,1,75434.0
5.0,11.0,5.0,3.0,9.0,1.0,6,5.0,11,1,1,0,1,1,0,1,0,0,0,1,55185.0
6.0,10.0,10.0,5.0,2.0,0.0,10,0.0,4,1,1,1,0,0,0,0,0,0,0,1,70000.0
13.0,17.0,14.0,5.0,7.0,0.0,9,7.0,2,0,0,0,0,0,0,0,0,0,0,1,152865.0
6.0,9.0,6.0,3.0,2.0,0.0,1,0.0,5,0,1,1,1,0,0,0,0,0,0,1,87231.0
4.0,6.0,4.0,6.0,2.0,0.0,8,1.0,2,1,0,0,1,0,0,0,0,0,0,1,19747.0
10.0,12.0,12.0,6.0,2.0,1.0,2,0.0,8,0,1,1,1,1,0,1,0,0,0,1,96666.0
17.0,21.0,17.0,5.0,5.0,0.0,6,10.0,5,0,1,0,1,0,1,0,0,0,1,1,92546.0
19.0,25.0,10.0,6.0,5.0,0.0,1,1.0,4,0,1,0,0,0,0,0,0,0,0,1,109039.0
1.0,4.0,10.0,6.0,5.0,0.0,8,10.0,3,0,1,0,1,0,0,0,1,0,0,1,28000.0
28.0,35.0,10.0,6.0,6.0,1.0,1,10.0,7,1,1,0,1,0,1,0,0,0,0,1,327118.0
24.0,25.0,24.0,5.0,4.0,0.0,10,0.0,7,0,1,1,1,1,0,0,1,0,0,1,140000.0
12.0,30.0,20.0,6.0,7.0,2.0,6,1.0,2,1,0,0,0,0,0,0,0,0,1,1,36246.0
7.0,12.0,10.0,5.0,8.0,0.0,6,10.0,2,0,0,0,0,0,0,1,0,0,0,0,27926.0
12.0,17.0,12.0,5.0,7.0,0.0,0,0.0,7,1,1,1,1,0,0,0,0,1,0,1,74595.0
30.0,37.0,30.0,6.0,4.0,2.0,6,10.0,5,1,1,0,1,0,0,0,0,0,0,1,93591.0
20.0,26.0,20.0,6.0,7.0,0.0,10,0.0,8,1,0,1,0,1,0,0,0,1,1,1,240000.0
28.0,44.0,28.0,5.0,9.0,1.0,6,1.0,4,0,0,0,1,0,1,0,0,0,0,1,61046.0
51.0,51.0,50.0,5.0,4.0,0.0,10,0.0,8,1,1,0,0,1,0,0,0,0,0,0,160000.0
23.0,28.0,10.0,5.0,4.0,2.0,9,0.0,7,0,1,0,1,0,0,0,1,0,0,1,63694.0
7.0,10.0,10.0,5.0,7.0,0.0,10,0.0,3,1,1,1,0,0,0,0,0,0,0,1,148000.0
4.0,4.0,10.0,6.0,3.0,1.0,10,1.0,3,0,1,0,0,1,0,0,0,1,0,1,245000.0
12.0,18.0,16.0,5.0,2.0,0.0,10,0.0,5,1,1,1,1,0,0,0,0,0,0,1,180000.0
7.0,11.0,7.0,5.0,9.0,1.0,6,1.0,7,1,1,1,1,1,0,0,0,0,0,1,22912.0
17.0,20.0,22.0,3.0,9.0,0.0,10,10.0,5,1,0,0,1,1,0,0,0,1,0,1,240000.0
14.0,20.0,14.0,6.0,7.0,0.0,9,10.0,3,0,0,0,0,0,0,1,0,0,0,1,101910.0
0.0,3.0,10.0,3.0,4.0,1.0,10,10.0,4,1,1,0,1,1,0,0,0,0,0,1,90000.0
1.0,7.0,1.0,6.0,9.0,1.0,6,1.0,3,0,0,0,1,1,0,0,0,0,0,1,24186.0
6.0,13.0,6.0,3.0,7.0,1.0,6,3.0,5,1,1,0,1,0,0,1,0,0,0,1,66162.0
6.0,12.0,10.0,6.0,3.0,0.0,8,2.0,3,0,1,1,0,0,0,0,0,0,0,1,35545.0
6.0,9.0,6.0,5.0,8.0,1.0,0,0.0,9,1,1,0,1,1,0,1,1,1,0,1,13054.0
30.0,34.0,34.0,3.0,1.0,2.0,10,8.0,3,1,0,0,0,0,1,0,0,0,0,1,75000.0
2.0,10.0,2.0,3.0,7.0,2.0,10,0.0,8,1,1,0,1,1,1,0,0,0,0,1,58777.0
17.0,18.0,18.0,3.0,9.0,0.0,10,0.0,4,0,0,1,0,0,1,0,0,0,1,1,160000.0
27.0,30.0,27.0,5.0,7.0,1.0,2,0.0,5,0,1,0,1,1,0,0,0,0,0,1,67666.0
9.0,10.0,15.0,6.0,5.0,0.0,6,10.0,7,1,0,0,1,1,0,0,0,1,0,1,61866.0
22.0,24.0,24.0,4.0,7.0,0.0,7,1.0,4,0,1,1,1,1,0,0,0,0,0,1,59073.0
10.0,17.0,8.0,6.0,5.0,0.0,2,0.0,3,0,1,1,0,0,0,0,0,0,0,1,57999.0
6.0,11.0,6.0,5.0,3.0,1.0,3,1.0,2,0,1,0,0,0,0,0,1,0,0,1,62296.0
