YearsCodePro_n,YearsCode_n,WorkExp_n,EdLevel_n,OrgSize_n,Remote_n,Country_n,DevType_n,lang_count,lang_Python,lang_JavaScript,lang_TypeScript,lang_SQL,lang_Java,lang_CSharp,lang_CPlusPlus,lang_PHP,lang_Go,lang_Rust,IsFullTime,ConvertedCompYearly
3.0,17.0,3.0,6.0,8.0,2.0,10,10.0,11,1,1,1,1,0,0,0,0,0,1,1,104615.0
0.0,1.0,10.0,2.0,3.0,0.0,10,1.0,7,1,1,1,1,0,0,0,0,0,0,1,40000.0
4.0,7.0,4.0,6.0,7.0,1.0,2,10.0,2,1,0,0,0,0,0,0,0,0,0,1,21481.0
17.0,40.0,17.0,5.0,3.0,0.0,6,0.0,8,1,1,1,1,0,0,1,1,1,0,1,37592.0
2.0,3.0,2.0,5.0,4.0,2.0,8,2.0,4,0,1,1,0,0,0,0,0,0,0,1,11848.0
1.0,3.0,1.0,3.0,5.0,1.0,10,1.0,3,0,0,0,0,0,0,0,0,0,1,1,60000.0
17.0,27.0,25.0,3.0,7.0,1.0,6,8.0,8,1,1,0,0,0,0,1,0,0,0,1,89087.0
13.0,14.0,13.0,5.0,3.0,0.0,5,0.0,8,0,1,1,1,0,1,0,0,0,0,0,134258.0
13.0,23.0,10.0,4.0,4.0,0.0,6,1.0,4,0,1,0,0,1,0,0,0,0,0,0,148479.0
28.0,37.0,35.0,5.0,5.0,1.0,6,6.0,6,0,1,1,1,0,1,0,0,0,0,0,81407.0
23.0,23.0,23.0,3.0,6.0,0.0,3,1.0,7,1,1,0,1,0,1,0,0,0,1,1,99888.0
5.0,10.0,10.0,7.0,9.0,0.0,6,10.0,13,1,1,0,1,1,1,1,0,0,0,1,53703.0
12.0,15.0,12.0,5.0,3.0,2.0,10,10.0,10,1,0,1,1,0,1,0,0,0,0,1,55000.0
10.0,14.0,14.0,5.0,5.0,1.0,5,4.0,2,1,0,0,1,0,0,0,0,0,0,1,96666.0
4.0,10.0,4.0,3.0,9.0,0.0,6,1.0,5,1,1,1,1,0,0,0,0,0,0,0,59288.0
10.0,16.0,10.0,5.0,7.0,1.0,6,0.0,3,0,0,0,1,1,0,0,0,0,0,1,107406.0
7.0,7.0,7.0,6.0,2.0,0.0,6,0.0,7,0,1,1,1,0,1,0,0,0,0,1,40000.0
5.0,9.0,10.0,5.0,4.0,1.0,10,2.0,4,0,1,1,0,1,0,0,0,0,0,1,97000.0
9.0,10.0,9.0,7.0,8.0,1.0,3,10.0,3,1,0,0,0,0,0,1,0,0,0,1,96666.0
28.0,30.0,30.0,5.0,8.0,0.0,6,10.0,4,1,0,0,1,1,0,0,0,0,0,1,148413.0
10.0,15.0,15.0,3.0,9.0,0.0,6,2.0,2,0,0,0,0,0,0,0,0,0,0,0,120000.0
10.0,10.0,13.0,6.0,5.0,0.0,3,5.0,2,1,0,0,0,0,0,0,0,1,0,1,107406.0
18.0,18.0,18.0,5.0,9.0,1.0,1,0.0,10,1,1,1,1,1,0,0,1,0,0,1,58154.0
10.0,17.0,10.0,5.0,6.0,0.0,9,4.0,2,0,1,0,0,1,0,0,0,0,0,1,121018.0
8.0,13.0,10.0,6.0,9.0,0.0,7,10.0,3,0,1,0,0,1,0,0,0,0,0,1,96666.0
2.0,4.0,10.0,6.0,2.0,0.0,6,0.0,2,0,0,1,0,1,0,0,0,0,0,1,15075.0
46.0,51.0,10.0,6.0,1.0,1.0,10,9.0,2,1,0,0,0,0,0,1,0,0,0,0,120000.0
26.0,35.0,26.0,5.0,7.0,2.0,10,10.0,5,0,0,0,1,0,0,0,1,1,0,1,251000.0
30.0,30.0,10.0,6.0,6.0,2.0,6,9.0,7,1,0,0,1,0,1,0,0,0,0,1,80713.0
0.0,3.0,1.0,2.0,5.0,1.0,6,1.0,4,0,1,0,1,0,1,0,0,0,0,1,10435.0
3.0,8.0,10.0,5.0,5.0,1.0,6,0.0,11,1,1,0,0,1,0,0,1,1,1,0,59073.0
10.0,16.0,12.0,7.0,7.0,1.0,3,10.0,2,1,0,0,0,0,0,0,0,0,0,1,110628.0
8.0,10.0,10.0,5.0,6.0,1.0,10,1.0,1,0,0,0,0,1,0,0,0,0,0,1,104000.0
11.0,20.0,11.0,5.0,4.0,1.0,6,10.0,3,1,0,0,1,0,0,0,0,0,0,1,122913.0
17.0,22.0,17.0,6.0,8.0,0.0,10,1.0,2,1,0,0,0,0,0,0,0,0,0,1,205000.0
3.0,16.0,3.0,5.0,4.0,0.0,10,2.0,5,0,1,1,0,0,1,0,1,0,0,1,130000.0
2.0,5.0,2.0,5.0,7.0,1.0,4,1.0,7,1,1,0,1,1,0,0,0,0,0,1,13160.0
4.0,6.0,5.0,6.0,5.0,1.0,8,2.0,3,0,1,1,0,0,0,0,0,0,0,1,36000.0
11.0,12.0,11.0,5.0,6.0,1.0,10,4.0,5,1,0,0,1,1,0,0,0,0,0,1,330000.0
16.0,19.0,16.0,5.0,3.0,0.0,6,10.0,4,1,1,0,1,0,0,0,0,0,0,1,81077.0
17.0,20.0,17.0,6.0,4.0,0.0,6,0.0,7,1,1,1,0,0,0,0,1,0,0,0,112000.0
4.0,6.0,10.0,4.0,7.0,2.0,10,0.0,7,1,1,1,1,0,1,0,0,0,0,1,72000.0
11.0,13.0,10.0,3.0,3.0,1.0,6,10.0,5,1,0,1,0,0,1,1,0,0,0,0,64444.0
6.0,10.0,6.0,6.0,7.0,0.0,8,1.0,4,1,0,0,0,0,0,0,0,1,0,1,66000.0
4.0,8.0,10.0,5.0,7.0,1.0,6,1.0,6,1,1,0,0,0,0,1,0,0,0,1,20143.0
12.0,14.0,12.0,3.0,9.0,1.0,10,1.0,4,1,0,0,0,1,0,0,0,0,1,1,350000.0
12.0,20.0,13.0,6.0,6.0,1.0,10,1.0,6,1,1,0,0,0,0,1,0,1,0,1,220000.0
12.0,12.0,12.0,3.0,7.0,0.0,0,0.0,5,1,1,1,0,0,0,0,1,0,0,1,33568.0
7.0,10.0,20.0,3.0,7.0,2.0,6,1.0,1,0,0,1,0,0,0,0,0,0,0,1,27545.0
17.0,26.0,17.0,5.0,7.0,1.0,9,10.0,5,0,1,0,1,0,1,0,1,0,0,1,114649.0
3.0,6.0,3.0,4.0,4.0,2.0,10,0.0,7,0,1,1,1,0,1,1,0,1,0,1,95000.0
11.0,13.0,13.0,5.0,4.0,0.0,8,10.0,3,1,0,0,0,1,0,0,0,0,0,1,75000.0
12.0,15.0,14.0,5.0,5.0,2.0,4,0.0,4,0,1,1,1,0,0,0,0,0,0,1,32301.0
9.0,9.0,10.0,6.0,9.0,1.0,9,3.0,2,1,0,0,1,0,0,0,0,0,0,1,171974.0
4.0,4.0,4.0,5.0,4.0,1.0,6,0.0,13,0,1,1,1,1,1,0,0,0,0,1,57175.0
4.0,6.0,4.0,3.0,7.0,1.0,9,0.0,5,0,1,0,1,0,1,0,0,0,0,1,40764.0
24.0,26.0,25.0,6.0,7.0,1.0,10,1.0,1,0,0,0,0,1,0,0,0,0,0,1,170000.0
8.0,11.0,8.0,4.0,3.0,1.0,2,2.0,3,0,1,1,0,0,0,0,0,0,0,1,48333.0
9.0,15.0,10.0,5.0,4.0,1.0,9,2.0,5,0,1,1,0,0,0,0,0,0,0,1,222929.0
10.0,14.0,12.0,6.0,6.0,0.0,6,0.0,2,0,1,0,0,1,0,0,0,0,0,1,56388.0
2.0,16.0,10.0,6.0,4.0,2.0,10,0.0,7,1,1,1,1,0,0,0,0,0,1,1,60000.0
12.0,22.0,10.0,5.0,7.0,0.0,10,1.0,11,1,1,0,1,1,0,0,0,0,1,1,140000.0
12.0,15.0,12.0,3.0,3.0,1.0,5,1.0,6,1,1,0,1,0,0,0,1,0,0,1,64444.0
1.0,3.0,1.0,6.0,7.0,2.0,6,0.0,5,0,1,0,1,0,1,0,0,0,0,1,23163.0
8.0,11.0,8.0,6.0,2.0,1.0,6,0.0,5,0,1,1,1,0,0,0,0,0,0,1,84232.0
2.0,9.0,10.0,6.0,9.0,1.0,10,9.0,14,1,1,0,1,1,0,0,0,0,1,1,73000.0
10.0,15.0,10.0,5.0,3.0,1.0,6,9.0,6,1,0,0,1,0,0,0,0,0,0,1,46795.0
8.0,12.0,10.0,6.0,4.0,2.0,7,9.0,4,1,0,0,0,0,0,1,0,0,0,1,42962.0
7.0,7.0,10.0,6.0,9.0,1.0,6,2.0,3,0,1,1,0,0,0,0,0,0,0,1,40336.0
12.0,20.0,10.0,7.0,9.0,1.0,6,10.0,3,1,0,0,0,0,0,0,0,0,0,0,38154.0
6.0,9.0,6.0,5.0,4.0,1.0,6,6.0,2,0,1,1,0,0,0,0,0,0,0,1,27066.0
2.0,5.0,10.0,4.0,4.0,0.0,6,0.0,7,1,1,1,1,0,1,0,1,0,0,1,29659.0
3.0,5.0,3.0,5.0,4.0,1.0,6,0.0,9,1,1,0,1,0,1,0,1,1,0,1,36884.0
15.0,21.0,10.0,3.0,5.0,0.0,6,0.0,4,0,0,1,1,0,1,0,0,1,0,1,115615.0
4.0,5.0,10.0,5.0,7.0,1.0,9,4.0,4,1,0,0,1,0,0,1,0,0,0,1,89172.0
4.0,9.0,4.0,5.0,8.0,0.0,10,10.0,3,1,0,0,0,1,0,0,0,0,0,1,87000.0
40.0,45.0,45.0,3.0,5.0,1.0,10,8.0,2,0,0,0,1,0,1,0,0,0,0,1,150000.0
3.0,4.0,3.0,2.0,3.0,1.0,6,0.0,2,0,1,0,0,0,0,0,1,0,0,1,32222.0
23.0,38.0,10.0,2.0,9.0,0.0,7,10.0,3,1,0,0,1,0,0,0,0,0,0,1,69814.0
3.0,4.0,3.0,6.0,5.0,0.0,1,2.0,3,0,1,1,0,0,0,0,0,0,0,1,58154.0
36.0,40.0,38.0,3.0,5.0,0.0,9,0.0,5,0,1,1,0,0,0,1,0,1,0,1,165604.0
25.0,38.0,25.0,5.0,4.0,2.0,6,1.0,5,0,0,0,1,0,0,0,1,0,0,1,129524.0
19.0,23.0,10.0,6.0,4.0,1.0,1,1.0,3,0,1,0,1,1,0,0,0,0,0,1,76691.0
3.0,4.0,3.0,3.0,4.0,0.0,9,0.0,5,0,1,1,1,0,0,0,1,0,0,1,57325.0
0.0,5.0,1.0,6.0,7.0,2.0,2,10.0,3,1,0,0,0,0,0,0,0,0,0,1,19333.0
3.0,8.0,10.0,3.0,5.0,1.0,6,0.0,6,0,1,0,1,1,0,0,1,0,0,1,53703.0
22.0,34.0,10.0,3.0,5.0,2.0,6,0.0,6,1,1,0,1,0,0,1,0,0,0,1,102950.0
37.0,40.0,10.0,6.0,4.0,1.0,10,9.0,6,1,0,0,0,1,0,1,0,0,0,1,222000.0
10.0,12.0,12.0,6.0,5.0,1.0,6,3.0,3,1,0,0,1,0,0,0,0,0,0,1,161905.0
6.0,7.0,6.0,3.0,8.0,1.0,6,4.0,2,1,0,0,1,0,0,0,0,0,0,1,37592.0
4.0,8.0,6.0,5.0,9.0,1.0,4,9.0,9,1,1,1,1,1,0,1,1,0,0,1,17945.0
13.0,17.0,13.0,6.0,5.0,0.0,3,1.0,8,1,0,0,1,1,0,1,0,0,1,1,69814.0
5.0,13.0,10.0,5.0,5.0,0.0,3,10.0,7,0,1,1,1,0,0,0,1,0,1,1,70888.0
0.0,6.0,10.0,2.0,6.0,2.0,3,2.0,7,0,1,1,1,1,1,1,0,0,0,0,17185.0
1.0,4.0,10.0,5.0,5.0,2.0,10,10.0,8,1,1,1,1,0,0,1,0,0,0,1,84000.0
25.0,35.0,25.0,5.0,6.0,0.0,10,1.0,8,0,1,0,1,0,1,0,0,0,0,1,186000.0
3.0,5.0,10.0,5.0,4.0,0.0,6,0.0,5,0,1,1,1,0,0,0,0,0,0,1,18000.0
11.0,15.0,11.0,5.0,9.0,1.0,4,7.0,5,0,1,0,0,1,0,0,0,0,0,1,41872.0
8.0,10.0,10.0,6.0,2.0,0.0,8,0.0,4,0,1,1,1,0,0,0,1,0,0,1,39494.0
5.0,10.0,5.0,4.0,8.0,0.0,10,2.0,4,0,1,1,0,0,0,0,0,1,0,1,159500.0
28.0,33.0,28.0,5.0,5.0,0.0,9,1.0,11,0,1,1,1,1,1,1,0,0,0,1,98089.0
2.0,6.0,2.0,5.0,7.0,1.0,6,0.0,5,0,1,0,0,0,1,0,0,0,0,1,45111.0
15.0,15.0,15.0,3.0,5.0,0.0,10,10.0,6,1,1,1,1,0,0,0,1,0,0,1,100000.0
25.0,40.0,10.0,1.0,1.0,0.0,7,0.0,7,0,1,1,1,0,1,0,1,0,0,0,59073.0
17.0,25.0,17.0,6.0,5.0,0.0,6,5.0,5,0,1,0,0,0,0,0,0,1,0,1,68677.0
7.0,10.0,7.0,6.0,4.0,0.0,8,1.0,5,1,1,1,1,0,1,0,0,0,0,1,86400.0
7.0,13.0,7.0,5.0,9.0,0.0,10,1.0,3,1,1,0,0,0,0,0,0,0,0,1,132400.0
2.0,8.0,10.0,5.0,4.0,2.0,6,0.0,5,0,1,1,1,0,1,0,0,0,0,1,50554.0
5.0,6.0,10.0,5.0,4.0,2.0,6,2.0,3,0,1,1,0,0,0,0,0,0,0,1,12830.0
5.0,6.0,5.0,5.0,2.0,0.0,10,1.0,6,0,1,1,1,0,0,0,0,1,1,0,250000.0
3.0,8.0,10.0,6.0,4.0,1.0,6,0.0,10,1,1,0,1,0,1,0,0,1,0,1,21481.0
5.0,10.0,5.0,5.0,4.0,1.0,3,0.0,4,0,1,1,0,0,0,0,1,0,0,1,41888.0
4.0,9.0,6.0,3.0,5.0,0.0,10,0.0,8,1,1,0,1,0,1,0,0,0,0,1,105000.0
12.0,14.0,10.0,5.0,9.0,0.0,10,4.0,3,1,0,0,1,0,0,0,0,0,0,1,140000.0
0.0,14.0,1.0,2.0,4.0,0.0,6,2.0,3,0,1,1,0,0,0,0,0,0,0,1,14848.0
10.0,25.0,10.0,5.0,9.0,1.0,6,0.0,9,1,1,1,1,0,1,0,0,0,1,1,105706.0
14.0,16.0,10.0,5.0,9.0,0.0,0,0.0,8,0,1,1,1,1,1,0,0,0,0,1,242433.0
8.0,10.0,10.0,2.0,9.0,0.0,3,0.0,6,0,1,1,1,1,0,0,0,0,0,1,80555.0
3.0,11.0,5.0,5.0,5.0,1.0,10,0.0,13,1,1,1,1,1,0,1,1,1,0,1,74000.0
1.0,4.0,2.0,5.0,8.0,1.0,6,0.0,8,1,1,1,1,1,0,0,0,1,0,1,10363.0
8.0,14.0,8.0,2.0,6.0,0.0,6,0.0,8,1,1,1,0,1,1,0,0,0,1,1,98986.0
2.0,6.0,10.0,4.0,3.0,2.0,3,5.0,9,1,1,1,1,0,0,0,0,0,0,1,49407.0
4.0,5.0,5.0,5.0,8.0,1.0,6,0.0,4,0,1,0,1,1,0,0,0,0,0,1,12335.0
3.0,8.0,3.0,6.0,4.0,1.0,10,1.0,6,1,1,1,1,0,0,0,0,1,0,1,160000.0
30.0,35.0,30.0,4.0,4.0,1.0,6,0.0,3,0,1,0,1,1,0,0,0,0,0,1,102036.0
4.0,7.0,4.0,2.0,6.0,0.0,6,0.0,8,1,1,1,1,0,0,0,1,1,0,1,22800.0
17.0,20.0,12.0,3.0,6.0,0.0,10,0.0,8,1,1,1,1,0,0,0,1,1,0,1,220000.0
13.0,13.0,12.0,3.0,5.0,0.0,10,0.0,6,1,1,0,1,0,0,0,1,0,0,1,125000.0
10.0,10.0,10.0,2.0,5.0,0.0,6,7.0,3,0,0,0,0,1,0,0,0,0,0,1,91809.0
4.0,10.0,5.0,3.0,5.0,1.0,6,10.0,10,1,1,1,1,0,0,0,0,1,0,1,45111.0
7.0,15.0,10.0,5.0,4.0,1.0,6,2.0,3,1,1,1,0,0,0,0,0,0,0,1,92492.0
25.0,29.0,29.0,5.0,3.0,0.0,10,0.0,4,1,1,1,0,0,0,0,0,0,0,1,112000.0
6.0,12.0,10.0,6.0,3.0,1.0,6,1.0,3,1,1,0,1,0,0,0,0,0,0,1,118082.0
36.0,42.0,36.0,3.0,7.0,0.0,10,0.0,9,0,1,0,1,0,0,0,1,0,0,1,98000.0
10.0,13.0,10.0,6.0,4.0,0.0,6,1.0,4,0,1,1,0,0,0,0,0,0,0,1,160000.0
10.0,15.0,10.0,5.0,5.0,0.0,0,0.0,6,0,1,1,1,0,0,0,0,0,1,1,74160.0
8.0,12.0,10.0,6.0,2.0,0.0,8,0.0,1,0,0,0,0,1,0,0,0,0,0,1,27152.0
15.0,20.0,17.0,5.0,1.0,1.0,5,0.0,7,0,1,1,1,0,1,0,0,0,0,1,96666.0
6.0,7.0,10.0,5.0,2.0,2.0,6,3.0,2,1,0,0,0,0,0,1,0,0,0,1,67461.0
7.0,11.0,7.0,5.0,5.0,0.0,8,0.0,4,0,0,1,1,0,1,0,0,0,0,1,62796.0
9.0,20.0,10.0,6.0,9.0,1.0,3,8.0,2,0,0,0,0,0,1,0,0,0,0,1,91295.0
19.0,30.0,20.0,6.0,8.0,1.0,3,10.0,3,1,0,0,0,0,0,1,0,0,0,1,75184.0
2.0,5.0,10.0,5.0,7.0,1.0,6,1.0,1,0,0,0,0,1,0,0,0,0,0,1,48489.0
1.0,10.0,12.0,5.0,9.0,1.0,10,2.0,4,0,1,1,0,0,0,0,0,0,0,1,120000.0
11.0,15.0,10.0,5.0,5.0,1.0,4,8.0,12,1,1,1,1,1,1,1,0,0,0,1,65799.0
25.0,39.0,25.0,5.0,4.0,2.0,10,8.0,8,0,1,1,1,0,1,1,0,0,0,1,210000.0
20.0,24.0,10.0,5.0,1.0,0.0,10,8.0,6,0,1,0,1,0,1,0,0,0,0,0,300000.0
26.0,38.0,10.0,3.0,7.0,1.0,3,2.0,6,1,1,0,0,0,0,0,1,0,0,1,75184.0
5.0,10.0,10.0,2.0,4.0,1.0,6,1.0,4,0,1,0,0,0,0,0,1,1,0,1,29000.0
1.0,11.0,1.0,5.0,3.0,2.0,3,9.0,10,1,1,1,0,1,1,1,0,0,0,1,69814.0
13.0,17.0,13.0,5.0,8.0,1.0,9,10.0,7,1,0,0,0,1,0,0,0,1,0,1,79617.0
10.0,14.0,10.0,2.0,3.0,1.0,9,0.0,4,0,1,0,1,0,0,0,1,0,0,1,63694.0
23.0,30.0,23.0,3.0,9.0,1.0,3,1.0,4,0,0,1,1,0,1,0,0,0,0,1,104184.0
4.0,7.0,10.0,5.0,6.0,2.0,3,1.0,3,1,1,0,0,0,0,0,0,0,0,1,42962.0
6.0,8.0,10.0,5.0,3.0,2.0,3,7.0,1,0,0,0,0,0,0,0,0,0,0,1,56925.0
4.0,13.0,4.0,6.0,4.0,1.0,6,1.0,4,1,0,0,1,0,0,1,0,0,1,1,115778.0
5.0,9.0,5.0,5.0,4.0,1.0,8,10.0,6,0,1,0,0,0,1,1,0,0,0,1,43839.0
24.0,30.0,24.0,3.0,4.0,1.0,3,8.0,11,1,1,0,1,1,1,1,1,0,0,0,25777.0
11.0,16.0,11.0,5.0,3.0,1.0,3,0.0,7,0,1,1,0,1,0,1,1,0,0,1,45111.0
22.0,24.0,22.0,5.0,4.0,0.0,3,0.0,5,0,1,1,0,0,1,1,0,0,0,1,96666.0
19.0,30.0,19.0,5.0,5.0,0.0,10,1.0,5,1,1,1,0,0,0,0,0,0,0,1,175000.0
4.0,9.0,4.0,6.0,8.0,1.0,6,1.0,2,1,0,0,0,0,0,1,0,0,0,1,71534.0
28.0,32.0,10.0,6.0,9.0,1.0,10,0.0,18,1,1,1,1,1,1,1,1,1,0,1,130000.0
23.0,26.0,10.0,3.0,3.0,0.0,1,0.0,3,0,1,0,1,0,1,0,0,0,0,1,84324.0
10.0,15.0,10.0,5.0,5.0,0.0,10,1.0,6,1,0,0,1,1,0,0,0,0,0,1,120000.0
5.0,8.0,4.0,5.0,4.0,0.0,3,3.0,13,1,1,1,1,1,1,1,0,0,0,0,15037.0
13.0,15.0,13.0,6.0,9.0,0.0,6,1.0,6,1,0,0,1,1,0,0,0,0,0,1,53782.0
11.0,15.0,11.0,3.0,3.0,0.0,9,2.0,3,0,1,0,0,0,0,0,1,0,0,1,125000.0
6.0,12.0,6.0,6.0,5.0,1.0,3,10.0,2,0,0,0,0,0,0,0,0,0,0,1,37592.0
3.0,5.0,3.0,5.0,5.0,0.0,6,0.0,1,0,0,0,0,0,1,0,0,0,0,1,29696.0
17.0,17.0,10.0,5.0,5.0,1.0,6,0.0,4,0,1,0,0,1,0,0,0,0,0,1,104476.0
34.0,37.0,10.0,5.0,7.0,1.0,10,9.0,5,0,1,0,0,0,1,1,0,0,0,1,105000.0
2.0,5.0,2.0,3.0,9.0,0.0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,69058.0
7.0,9.0,7.0,5.0,9.0,1.0,10,1.0,5,0,0,1,0,1,1,0,0,1,0,1,30000.0
7.0,9.0,10.0,6.0,5.0,1.0,8,0.0,6,1,1,1,1,0,1,0,0,0,0,1,70000.0
10.0,11.0,10.0,5.0,4.0,0.0,6,10.0,4,0,0,1,0,0,1,0,0,0,0,1,57000.0
11.0,14.0,10.0,6.0,4.0,0.0,10,0.0,1,0,1,0,0,0,0,0,0,0,0,1,179000.0
12.0,15.0,10.0,5.0,4.0,0.0,6,0.0,4,0,1,0,0,0,1,0,0,0,0,1,96666.0
5.0,10.0,17.0,4.0,9.0,1.0,10,0.0,4,1,1,1,0,0,0,0,0,0,1,1,220000.0
10.0,14.0,10.0,5.0,5.0,0.0,0,10.0,17,1,1,1,0,0,1,1,0,0,1,1,18649.0
1.0,9.0,10.0,5.0,2.0,1.0,10,0.0,4,0,0,0,1,0,1,1,0,0,0,1,57000.0
9.0,18.0,9.0,6.0,7.0,0.0,6,5.0,3,1,0,0,1,0,0,0,0,0,0,1,98986.0
3.0,5.0,3.0,7.0,3.0,2.0,7,0.0,8,1,1,0,1,0,0,1,1,0,0,1,23629.0
4.0,11.0,10.0,4.0,4.0,1.0,3,1.0,3,0,0,0,1,1,1,0,0,0,0,1,53703.0
0.0,2.0,1.0,4.0,5.0,1.0,3,9.0,2,1,0,0,1,0,0,0,0,0,0,1,45111.0
18.0,27.0,18.0,7.0,9.0,1.0,6,1.0,6,1,0,0,0,0,1,1,0,1,1,1,59391.0
18.0,21.0,18.0,5.0,2.0,0.0,6,0.0,7,0,1,1,1,0,1,0,0,0,0,0,122913.0
9.0,13.0,10.0,6.0,6.0,1.0,2,10.0,4,1,0,0,1,1,0,0,1,0,0,1,22769.0
7.0,9.0,10.0,5.0,1.0,0.0,6,0.0,3,0,1,1,0,0,0,0,0,1,0,0,137353.0
6.0,16.0,6.0,5.0,2.0,0.0,6,0.0,9,1,1,1,1,0,1,0,0,1,0,1,80713.0
3.0,9.0,3.0,3.0,8.0,1.0,6,0.0,4,0,1,0,0,0,1,0,1,0,0,1,21717.0
17.0,25.0,10.0,5.0,9.0,0.0,0,10.0,2,0,0,0,1,0,0,0,0,0,0,1,18649.0
5.0,11.0,10.0,6.0,6.0,1.0,6,1.0,2,0,0,0,0,0,1,0,0,0,1,1,84232.0
11.0,15.0,10.0,5.0,7.0,1.0,8,10.0,5,0,1,1,1,0,0,0,0,1,0,1,78407.0
23.0,37.0,23.0,2.0,9.0,1.0,3,8.0,6,1,0,0,1,1,0,1,0,0,0,1,96666.0
10.0,13.0,10.0,5.0,9.0,1.0,1,0.0,5,0,1,0,1,1,0,0,0,0,1,1,72693.0
8.0,15.0,9.0,5.0,4.0,1.0,10,0.0,6,1,1,1,1,0,1,0,0,0,0,1,180000.0
22.0,42.0,10.0,6.0,4.0,1.0,10,9.0,8,1,1,0,1,0,0,1,0,1,1,1,160000.0
3.0,5.0,5.0,3.0,5.0,1.0,7,1.0,2,0,0,0,1,1,0,0,0,0,0,1,42962.0
20.0,30.0,10.0,5.0,4.0,2.0,9,4.0,17,0,1,0,1,1,1,1,1,0,0,1,57325.0
14.0,18.0,10.0,3.0,1.0,1.0,1,2.0,2,0,1,0,0,0,0,0,0,0,0,0,43616.0
15.0,30.0,15.0,7.0,5.0,1.0,6,10.0,3,0,0,0,0,0,1,1,0,0,0,1,107406.0
5.0,8.0,10.0,6.0,4.0,1.0,6,10.0,7,1,0,0,0,0,0,1,0,0,0,1,53703.0
17.0,17.0,20.0,2.0,7.0,0.0,6,10.0,13,1,1,1,1,0,0,1,1,1,1,1,145345.0
3.0,6.0,3.0,5.0,7.0,2.0,7,9.0,4,1,0,0,0,0,0,1,0,0,0,1,41888.0
5.0,10.0,5.0,5.0,3.0,0.0,6,0.0,3,0,1,0,1,0,0,0,1,0,0,1,20000.0
21.0,26.0,10.0,6.0,9.0,1.0,2,10.0,1,0,0,0,0,1,0,0,0,0,0,1,82703.0
3.0,8.0,10.0,3.0,1.0,0.0,6,0.0,13,1,1,1,1,0,0,1,0,0,1,0,19820.0
10.0,20.0,10.0,5.0,6.0,0.0,10,1.0,9,1,1,1,1,0,0,0,0,0,0,1,111000.0
4.0,7.0,4.0,4.0,3.0,1.0,6,1.0,4,1,0,0,1,0,0,0,0,0,0,1,70000.0
9.0,13.0,9.0,5.0,2.0,2.0,4,1.0,4,1,1,0,1,0,0,0,0,0,0,1,17945.0
25.0,27.0,10.0,5.0,5.0,1.0,10,0.0,4,0,1,1,0,0,0,0,0,0,0,1,240000.0
8.0,13.0,8.0,6.0,9.0,1.0,6,10.0,2,1,0,0,0,0,0,1,0,0,0,1,96666.0
14.0,18.0,14.0,5.0,9.0,1.0,10,7.0,5,1,1,0,0,1,0,0,0,0,0,1,300000.0
3.0,5.0,10.0,6.0,6.0,2.0,6,10.0,5,1,0,0,0,0,0,1,0,1,1,1,38154.0
7.0,8.0,7.0,5.0,5.0,0.0,4,2.0,5,1,1,1,1,0,0,0,0,0,0,1,25123.0
6.0,10.0,10.0,6.0,6.0,1.0,6,1.0,4,1,0,0,1,0,0,0,0,0,0,1,71962.0
4.0,6.0,10.0,6.0,5.0,2.0,10,8.0,6,1,0,0,0,0,1,1,0,0,0,1,140000.0
16.0,17.0,16.0,5.0,7.0,1.0,6,0.0,7,1,1,1,1,1,0,0,0,0,0,1,48518.0
3.0,7.0,3.0,5.0,9.0,1.0,10,9.0,5,1,0,0,0,0,0,1,0,0,0,1,86500.0
12.0,43.0,35.0,7.0,2.0,0.0,1,10.0,4,0,0,0,1,0,1,0,0,0,0,0,180000.0
34.0,44.0,34.0,4.0,2.0,1.0,10,8.0,2,0,0,0,1,0,1,0,0,0,0,1,100000.0
12.0,12.0,12.0,7.0,5.0,2.0,3,3.0,1,0,0,0,0,0,0,0,0,0,0,1,112777.0
10.0,13.0,10.0,6.0,2.0,1.0,3,0.0,7,1,0,1,1,0,0,0,0,0,1,0,32222.0
11.0,16.0,10.0,5.0,5.0,0.0,6,1.0,4,0,0,0,1,0,0,0,0,0,0,1,92057.0
2.0,4.0,6.0,5.0,5.0,2.0,6,9.0,5,1,0,1,0,0,0,1,0,0,1,1,97143.0
12.0,15.0,10.0,5.0,7.0,1.0,4,1.0,1,0,0,0,0,1,0,0,0,0,0,1,23927.0
4.0,9.0,4.0,5.0,9.0,2.0,6,10.0,2,1,0,0,0,0,0,1,0,0,0,1,10935.0
23.0,29.0,10.0,5.0,4.0,1.0,10,9.0,5,0,1,0,0,0,1,1,0,0,1,1,197000.0
14.0,14.0,14.0,6.0,6.0,0.0,6,1.0,3,1,1,0,0,0,0,0,0,0,0,1,42392.0
8.0,10.0,10.0,7.0,3.0,1.0,6,10.0,3,1,0,0,0,0,0,0,0,0,0,1,34370.0
12.0,20.0,12.0,5.0,8.0,0.0,6,1.0,3,0,0,0,0,0,0,0,0,1,0,1,76205.0
2.0,6.0,2.0,5.0,5.0,0.0,10,0.0,6,1,1,1,0,0,1,0,0,1,0,1,65000.0
7.0,12.0,7.0,6.0,6.0,1.0,2,1.0,4,1,1,0,1,0,0,0,0,0,0,1,64444.0
