YearsCodePro_n,YearsCode_n,WorkExp_n,EdLevel_n,OrgSize_n,Remote_n,Country_n,DevType_n,lang_count,lang_Python,lang_JavaScript,lang_TypeScript,lang_SQL,lang_Java,lang_CSharp,lang_CPlusPlus,lang_PHP,lang_Go,lang_Rust,IsFullTime,ConvertedCompYearly
3.0,8.0,4.0,5.0,6.0,1.0,6,1.0,2,1,0,0,0,1,0,0,0,0,0,1,15256.0
3.0,8.0,10.0,5.0,9.0,0.0,4,1.0,6,1,1,0,1,1,0,1,0,0,0,1,35890.0
0.0,8.0,10.0,5.0,4.0,0.0,10,7.0,7,1,1,0,1,1,0,0,0,0,0,1,75000.0
7.0,18.0,7.0,2.0,4.0,1.0,6,0.0,5,0,1,1,0,0,0,0,1,0,0,1,73002.0
2.0,11.0,2.0,6.0,7.0,1.0,2,9.0,4,1,0,0,0,0,0,0,0,0,0,1,42962.0
5.0,11.0,11.0,5.0,2.0,1.0,6,0.0,8,1,1,1,1,1,0,0,0,0,0,0,51841.0
9.0,12.0,9.0,6.0,7.0,0.0,8,7.0,2,0,0,0,0,1,0,0,0,0,0,1,54305.0
1.0,9.0,1.0,3.0,4.0,1.0,6,0.0,7,1,1,1,1,1,0,0,0,0,0,1,38154.0
10.0,16.0,16.0,5.0,9.0,1.0,10,0.0,7,0,1,0,1,1,1,0,0,0,0,1,184800.0
4.0,9.0,4.0,6.0,2.0,1.0,2,8.0,6,1,0,0,1,0,0,1,0,0,1,1,75184.0
5.0,6.0,5.0,3.0,5.0,0.0,3,2.0,5,0,1,1,0,1,0,0,0,0,0,1,70888.0
13.0,20.0,13.0,3.0,5.0,0.0,10,5.0,10,1,1,1,1,0,0,0,0,1,1,1,210000.0
1.0,5.0,10.0,6.0,8.0,2.0,9,10.0,2,0,0,0,0,0,0,0,0,0,0,1,50955.0
2.0,3.0,10.0,5.0,4.0,0.0,6,2.0,6,1,1,1,1,0,0,0,0,0,0,1,17663.0
2.0,15.0,2.0,3.0,4.0,2.0,6,0.0,8,1,1,1,1,0,1,0,1,0,0,1,48667.0
6.0,10.0,10.0,5.0,4.0,2.0,6,0.0,7,1,1,1,1,0,1,0,0,0,0,1,99099.0
7.0,10.0,10.0,5.0,2.0,1.0,4,1.0,1,0,0,0,0,0,0,0,1,0,0,0,119635.0
17.0,24.0,20.0,6.0,5.0,0.0,9,0.0,8,1,1,1,0,1,0,0,0,0,0,1,89172.0
8.0,8.0,7.0,6.0,5.0,1.0,5,2.0,3,0,1,1,0,0,0,0,0,0,0,1,75184.0
6.0,10.0,10.0,5.0,1.0,0.0,3,10.0,1,0,0,0,0,0,1,0,0,0,0,0,21481.0
24.0,40.0,24.0,3.0,2.0,0.0,6,0.0,7,0,1,1,1,0,1,0,1,0,0,1,105846.0
2.0,5.0,18.0,3.0,3.0,0.0,2,2.0,4,0,1,1,0,0,0,0,1,0,0,1,47796.0
8.0,19.0,10.0,3.0,5.0,0.0,10,10.0,4,0,1,1,1,0,0,0,0,0,0,1,143000.0
4.0,8.0,4.0,6.0,9.0,1.0,3,10.0,12,1,1,1,0,1,0,1,0,1,1,1,91295.0
2.0,6.0,2.0,5.0,8.0,2.0,10,1.0,5,0,1,0,0,1,0,0,0,1,0,1,90000.0
9.0,14.0,9.0,5.0,3.0,1.0,6,2.0,3,0,1,0,0,0,0,0,0,0,0,1,80555.0
7.0,8.0,8.0,5.0,4.0,0.0,6,1.0,4,1,0,0,1,0,0,0,0,1,1,1,200000.0
3.0,8.0,3.0,5.0,6.0,2.0,6,1.0,7,1,1,0,1,0,0,0,1,1,0,1,16000.0
20.0,24.0,24.0,5.0,7.0,0.0,10,0.0,4,0,1,0,1,0,1,0,0,0,0,1,124000.0
1.0,3.0,10.0,2.0,7.0,1.0,6,10.0,4,1,0,0,0,1,0,0,0,0,0,1,26852.0
10.0,13.0,9.0,5.0,4.0,0.0,9,1.0,3,1,0,0,0,0,0,0,0,0,1,1,101910.0
8.0,16.0,8.0,6.0,7.0,1.0,3,10.0,6,1,0,0,0,0,0,1,0,0,1,1,64444.0
5.0,5.0,7.0,7.0,7.0,1.0,6,6.0,5,1,1,1,0,0,0,0,0,0,0,1,53703.0
2.0,11.0,2.0,5.0,6.0,1.0,6,4.0,3,1,0,0,1,0,0,0,0,0,0,0,24499.0
26.0,29.0,26.0,6.0,7.0,1.0,6,9.0,1,0,0,0,0,0,0,0,0,0,1,1,96666.0
4.0,3.0,0.0,6.0,4.0,1.0,7,10.0,1,0,0,0,0,0,0,0,0,0,0,1,38666.0
4.0,9.0,4.0,5.0,2.0,1.0,10,0.0,6,1,1,1,0,0,0,0,1,0,0,1,75000.0
8.0,10.0,10.0,3.0,5.0,0.0,10,2.0,3,0,1,1,0,0,0,0,0,0,0,1,148000.0
7.0,11.0,7.0,6.0,4.0,1.0,3,9.0,3,1,0,0,0,0,0,1,0,0,0,1,77332.0
4.0,6.0,5.0,4.0,4.0,1.0,7,0.0,4,0,1,0,1,0,1,0,0,0,0,1,26852.0
3.0,3.0,10.0,6.0,9.0,1.0,8,0.0,1,0,0,0,0,0,0,0,0,0,0,1,37200.0
8.0,10.0,10.0,3.0,4.0,0.0,10,0.0,3,0,0,1,0,0,0,0,0,0,0,1,240000.0
2.0,7.0,10.0,2.0,9.0,2.0,10,1.0,10,1,0,1,0,1,0,1,0,0,0,1,64000.0
11.0,17.0,11.0,5.0,5.0,0.0,6,6.0,20,1,1,1,1,1,1,1,1,0,0,1,18600.0
20.0,20.0,12.0,6.0,6.0,1.0,3,7.0,9,0,1,1,0,1,0,1,0,0,0,1,77332.0
9.0,13.0,8.0,5.0,9.0,0.0,10,10.0,8,1,0,1,1,0,0,0,0,1,1,1,148000.0
10.0,17.0,10.0,5.0,4.0,0.0,10,8.0,1,0,0,0,0,0,0,0,0,0,0,1,222500.0
4.0,5.0,4.0,5.0,4.0,0.0,10,0.0,4,0,1,0,1,0,0,0,1,0,0,1,90000.0
1.0,10.0,1.0,5.0,9.0,2.0,10,0.0,8,0,1,1,0,0,1,0,0,0,1,1,138000.0
1.0,8.0,1.0,5.0,2.0,2.0,2,0.0,9,1,1,1,1,1,1,0,0,0,0,0,18259.0
17.0,30.0,17.0,7.0,8.0,1.0,10,6.0,5,1,1,0,0,0,0,0,0,0,0,1,180000.0
32.0,38.0,24.0,6.0,5.0,1.0,7,0.0,6,1,1,1,1,1,0,0,0,0,0,1,64444.0
20.0,30.0,10.0,7.0,8.0,2.0,1,10.0,13,0,0,0,1,1,0,1,0,0,0,1,72693.0
3.0,15.0,3.0,6.0,3.0,0.0,3,10.0,3,0,0,0,0,1,0,1,0,0,1,1,112777.0
10.0,14.0,10.0,5.0,4.0,2.0,10,0.0,6,1,1,0,1,0,0,0,0,0,0,1,135000.0
25.0,30.0,10.0,3.0,1.0,0.0,1,10.0,7,1,1,1,1,0,0,0,0,0,1,0,90866.0
7.0,12.0,10.0,5.0,7.0,2.0,9,0.0,8,1,1,1,1,0,0,1,0,1,0,1,56051.0
17.0,21.0,21.0,2.0,5.0,0.0,3,2.0,6,0,1,1,1,0,1,0,0,0,0,1,64444.0
2.0,7.0,2.0,2.0,9.0,1.0,6,0.0,15,1,1,1,1,1,1,1,1,0,0,0,18044.0
10.0,12.0,10.0,4.0,5.0,0.0,1,1.0,10,1,0,1,1,1,0,0,1,1,0,1,98135.0
18.0,19.0,10.0,5.0,3.0,2.0,6,0.0,4,0,1,0,1,0,0,0,0,0,0,1,34370.0
2.0,4.0,2.0,5.0,4.0,0.0,8,1.0,8,1,1,1,1,0,1,0,0,1,1,1,11848.0
5.0,8.0,5.0,5.0,3.0,1.0,9,0.0,8,1,1,1,1,0,0,0,0,0,0,1,127388.0
17.0,36.0,17.0,5.0,7.0,1.0,1,0.0,5,0,1,1,1,1,0,0,0,0,0,1,119943.0
7.0,8.0,8.0,6.0,7.0,1.0,10,1.0,8,1,1,0,1,1,0,0,0,1,0,1,425000.0
4.0,8.0,4.0,5.0,7.0,0.0,6,1.0,4,0,1,1,1,0,1,0,0,0,0,1,39740.0
8.0,8.0,8.0,3.0,7.0,1.0,9,0.0,6,0,1,0,1,0,0,0,1,0,0,1,62981.0
11.0,18.0,10.0,6.0,5.0,1.0,3,9.0,4,1,0,0,0,0,0,1,0,0,0,1,68004.0
5.0,14.0,10.0,3.0,1.0,0.0,4,0.0,5,1,1,1,1,0,0,0,0,0,0,0,20936.0
6.0,14.0,6.0,6.0,9.0,1.0,10,1.0,8,1,1,1,0,1,0,0,0,0,1,1,245000.0
2.0,4.0,2.0,5.0,5.0,1.0,10,0.0,7,0,1,0,1,1,1,0,0,0,0,1,83000.0
2.0,3.0,3.0,6.0,6.0,0.0,6,2.0,4,0,1,1,0,0,0,0,0,0,0,1,38095.0
6.0,9.0,10.0,6.0,9.0,2.0,10,10.0,6,1,0,0,0,0,0,1,0,0,1,1,125000.0
12.0,15.0,12.0,5.0,3.0,1.0,1,0.0,4,0,1,1,0,0,0,0,0,0,0,1,130847.0
2.0,12.0,2.0,3.0,3.0,0.0,6,0.0,7,0,0,1,0,0,0,0,0,0,1,1,21481.0
30.0,45.0,10.0,7.0,7.0,1.0,9,8.0,9,1,0,0,0,0,1,1,0,0,1,1,82802.0
2.0,6.0,2.0,4.0,8.0,1.0,6,0.0,5,0,1,1,1,0,1,0,0,0,0,1,32222.0
7.0,12.0,1.0,5.0,7.0,2.0,6,8.0,3,0,1,0,0,0,1,0,0,0,0,1,17251.0
5.0,9.0,5.0,5.0,7.0,0.0,10,7.0,7,0,1,1,0,0,0,0,0,0,0,1,335000.0
11.0,2.0,13.0,6.0,5.0,0.0,6,0.0,6,1,1,1,1,0,1,0,0,1,0,1,37096.0
16.0,25.0,10.0,5.0,6.0,1.0,6,0.0,5,0,1,0,0,0,1,1,0,0,0,1,133700.0
11.0,11.0,12.0,7.0,9.0,1.0,9,3.0,3,1,0,0,1,0,0,0,0,0,0,1,107006.0
15.0,27.0,15.0,5.0,4.0,1.0,6,6.0,3,1,0,1,0,0,0,0,1,0,0,1,161905.0
44.0,50.0,10.0,6.0,1.0,0.0,6,10.0,10,1,0,0,1,1,1,1,1,0,0,0,53703.0
5.0,5.0,10.0,5.0,7.0,1.0,9,0.0,3,1,0,0,0,1,0,0,0,0,0,1,94267.0
10.0,12.0,11.0,5.0,9.0,1.0,5,0.0,7,0,1,1,1,1,0,1,0,0,0,1,73036.0
3.0,6.0,3.0,6.0,5.0,2.0,6,9.0,2,1,0,0,0,0,0,0,0,0,0,1,44640.0
5.0,10.0,7.0,6.0,4.0,0.0,0,10.0,6,1,1,0,1,0,0,0,0,0,0,1,56000.0
19.0,26.0,19.0,3.0,4.0,1.0,6,0.0,5,0,1,1,0,1,0,0,0,0,0,1,64444.0
15.0,17.0,17.0,3.0,4.0,0.0,6,0.0,6,0,1,1,1,0,1,0,0,0,0,0,214812.0
8.0,20.0,8.0,6.0,9.0,0.0,3,0.0,6,0,1,0,1,1,1,0,0,0,0,1,96666.0
20.0,29.0,22.0,3.0,5.0,0.0,10,10.0,2,1,0,0,0,0,0,0,0,0,0,1,175875.0
0.0,0.0,10.0,2.0,9.0,2.0,9,2.0,1,0,1,0,0,0,0,0,0,0,0,0,30573.0
6.0,10.0,15.0,3.0,2.0,0.0,6,0.0,2,0,1,0,0,1,0,0,0,0,0,0,19903.0
3.0,11.0,4.0,5.0,5.0,1.0,9,0.0,5,1,1,0,1,0,1,0,0,0,0,1,59872.0
36.0,39.0,36.0,5.0,3.0,0.0,4,0.0,7,0,1,0,0,1,0,1,1,0,0,0,59817.0
12.0,20.0,3.0,5.0,4.0,0.0,6,8.0,7,0,1,0,1,1,0,0,1,0,0,1,107406.0
10.0,12.0,10.0,6.0,7.0,1.0,10,10.0,10,1,1,0,1,0,0,1,0,0,1,1,140000.0
4.0,10.0,10.0,6.0,1.0,1.0,5,10.0,12,1,1,1,1,1,1,1,1,0,0,0,32222.0
10.0,14.0,10.0,5.0,4.0,1.0,6,0.0,4,0,1,0,0,0,0,0,1,0,0,1,86039.0
5.0,8.0,7.0,5.0,5.0,1.0,3,10.0,5,1,1,0,0,0,0,0,0,0,0,0,49407.0
1.0,14.0,10.0,3.0,7.0,0.0,3,10.0,2,0,0,0,1,0,0,0,0,0,0,1,32222.0
12.0,15.0,15.0,5.0,3.0,0.0,3,1.0,5,0,0,0,1,1,0,0,1,1,0,1,77332.0
12.0,25.0,10.0,3.0,1.0,1.0,2,10.0,10,1,1,1,1,0,1,0,1,0,0,0,80555.0
8.0,20.0,8.0,3.0,6.0,0.0,6,0.0,8,0,1,1,1,1,1,0,0,0,0,1,49076.0
2.0,5.0,10.0,5.0,5.0,2.0,9,8.0,6,1,1,0,1,1,1,0,0,0,0,1,191082.0
5.0,10.0,10.0,6.0,4.0,2.0,3,10.0,3,1,0,0,0,0,0,1,0,0,0,1,57999.0
3.0,7.0,3.0,5.0,4.0,0.0,6,1.0,7,1,0,0,1,1,0,1,0,0,0,1,32222.0
4.0,14.0,14.0,6.0,3.0,1.0,6,8.0,3,0,0,0,0,0,1,1,0,0,1,1,40814.0
2.0,8.0,2.0,6.0,2.0,0.0,7,2.0,4,0,1,1,0,0,0,0,0,0,1,1,35444.0
12.0,29.0,19.0,3.0,9.0,1.0,10,0.0,5,0,1,0,1,0,0,0,1,0,0,1,130000.0
2.0,10.0,2.0,5.0,5.0,2.0,6,0.0,3,0,0,0,1,1,0,0,0,0,0,0,47688.0
18.0,22.0,10.0,5.0,5.0,0.0,10,0.0,3,0,1,0,0,0,0,0,1,0,0,1,130000.0
9.0,12.0,13.0,5.0,4.0,1.0,6,2.0,3,0,1,1,0,0,0,0,0,0,0,1,108002.0
2.0,11.0,10.0,5.0,7.0,0.0,10,1.0,5,1,0,0,1,0,0,0,0,0,0,1,93000.0
12.0,20.0,12.0,2.0,3.0,2.0,6,1.0,2,1,0,0,1,0,0,0,0,0,0,1,70373.0
9.0,16.0,10.0,6.0,6.0,1.0,6,1.0,7,1,1,0,1,0,0,0,0,0,0,1,133700.0
20.0,26.0,10.0,5.0,7.0,0.0,6,4.0,6,1,1,0,1,0,0,0,0,0,1,1,80863.0
8.0,11.0,8.0,5.0,8.0,0.0,0,10.0,2,0,0,0,0,0,0,0,0,1,0,1,46622.0
4.0,6.0,5.0,5.0,4.0,0.0,6,3.0,5,1,0,0,1,0,1,0,0,0,0,1,63370.0
2.0,12.0,2.0,5.0,3.0,0.0,10,0.0,3,0,0,0,0,0,0,0,0,0,1,1,140000.0
27.0,40.0,30.0,3.0,2.0,1.0,6,0.0,8,1,1,1,1,0,1,1,1,0,0,0,48333.0
5.0,8.0,5.0,5.0,3.0,1.0,1,0.0,7,1,1,1,0,0,0,1,0,1,1,1,79962.0
8.0,10.0,8.0,5.0,2.0,1.0,6,0.0,8,0,1,1,1,1,0,0,0,0,0,1,144842.0
2.0,10.0,10.0,3.0,2.0,0.0,6,0.0,8,0,1,1,1,0,0,0,0,1,1,0,30074.0
17.0,25.0,20.0,5.0,6.0,0.0,9,0.0,5,0,1,1,1,0,0,0,0,0,0,1,82802.0
2.0,3.0,10.0,5.0,5.0,2.0,6,0.0,4,0,1,0,1,0,1,0,0,0,0,1,20075.0
18.0,21.0,18.0,5.0,5.0,0.0,6,4.0,9,1,1,1,1,0,0,0,1,1,0,1,79279.0
23.0,30.0,23.0,5.0,3.0,1.0,10,2.0,2,0,1,0,0,0,0,0,0,0,0,1,110000.0
20.0,20.0,10.0,6.0,1.0,0.0,6,0.0,6,1,1,1,0,1,0,0,0,0,0,1,60000.0
2.0,10.0,2.0,5.0,9.0,0.0,10,10.0,8,1,1,1,0,0,0,0,0,1,1,1,105000.0
2.0,6.0,3.0,6.0,9.0,1.0,10,0.0,10,1,1,1,1,1,0,1,0,0,0,1,98000.0
14.0,24.0,14.0,5.0,3.0,0.0,1,0.0,8,1,1,1,1,0,1,0,0,0,0,1,72693.0
11.0,18.0,11.0,3.0,8.0,0.0,10,1.0,5,1,0,0,1,0,0,0,0,0,1,1,260000.0
7.0,10.0,7.0,7.0,7.0,0.0,7,0.0,6,0,0,1,1,1,0,0,0,0,0,1,64981.0
7.0,14.0,7.0,5.0,7.0,0.0,6,4.0,4,1,0,0,1,1,0,0,0,0,0,1,81929.0
29.0,29.0,10.0,3.0,1.0,1.0,6,0.0,15,0,1,1,1,1,1,1,1,0,0,0,167125.0
8.0,20.0,10.0,3.0,3.0,1.0,3,1.0,11,1,0,0,0,1,1,1,0,1,0,1,80555.0
12.0,18.0,12.0,5.0,5.0,0.0,8,0.0,10,0,1,1,1,0,1,1,1,0,0,1,103672.0
6.0,10.0,6.0,6.0,3.0,0.0,10,3.0,3,1,0,0,1,0,0,0,0,0,0,1,185000.0
9.0,24.0,14.0,7.0,6.0,0.0,6,6.0,5,0,1,1,1,0,1,0,0,0,0,1,75994.0
18.0,20.0,18.0,7.0,5.0,1.0,6,10.0,3,1,0,0,0,0,0,1,0,0,0,1,64444.0
10.0,14.0,10.0,5.0,8.0,0.0,10,1.0,2,0,0,0,0,1,0,0,0,0,0,1,400000.0
20.0,24.0,20.0,5.0,8.0,1.0,9,0.0,6,0,1,1,1,0,1,0,0,0,0,1,110827.0
10.0,17.0,10.0,6.0,9.0,0.0,8,2.0,6,0,1,1,0,0,0,1,0,0,1,1,42000.0
8.0,16.0,8.0,6.0,2.0,2.0,3,10.0,11,1,1,0,1,0,1,0,1,0,0,1,75184.0
14.0,20.0,10.0,6.0,6.0,0.0,6,10.0,5,0,1,0,0,0,0,0,1,0,0,1,55236.0
16.0,18.0,16.0,5.0,5.0,2.0,4,0.0,5,0,1,1,1,1,0,0,0,0,0,1,59817.0
9.0,18.0,10.0,6.0,9.0,1.0,5,3.0,1,1,0,0,0,0,0,0,0,0,0,1,161109.0
8.0,12.0,8.0,6.0,9.0,2.0,9,10.0,8,1,0,0,0,0,0,0,0,0,1,1,89172.0
2.0,5.0,2.0,5.0,4.0,1.0,10,0.0,4,0,1,1,1,1,0,0,0,0,0,1,106000.0
4.0,6.0,4.0,5.0,4.0,1.0,6,0.0,9,1,1,0,1,0,1,0,1,0,1,1,34975.0
43.0,43.0,10.0,5.0,1.0,0.0,10,0.0,4,0,1,0,1,0,0,0,0,0,0,0,50000.0
9.0,14.0,9.0,6.0,4.0,1.0,6,0.0,3,0,0,1,0,0,0,0,0,1,1,1,57230.0
1.0,2.0,1.0,5.0,4.0,1.0,9,0.0,2,0,0,1,0,0,0,0,1,0,0,1,44586.0
1.0,2.0,10.0,3.0,4.0,1.0,1,0.0,4,0,1,0,1,0,0,0,1,0,0,1,38527.0
5.0,11.0,5.0,6.0,2.0,0.0,6,10.0,6,1,1,1,0,0,0,0,0,1,0,0,89172.0
13.0,25.0,13.0,3.0,7.0,1.0,6,6.0,8,0,1,1,0,0,1,0,0,1,0,1,118919.0
3.0,4.0,3.0,5.0,4.0,2.0,4,0.0,2,0,0,0,0,0,0,0,1,1,0,1,10767.0
1.0,6.0,10.0,5.0,6.0,0.0,9,0.0,4,1,1,0,0,1,0,0,0,0,0,1,48407.0
2.0,5.0,20.0,4.0,4.0,0.0,6,0.0,5,0,1,1,1,0,0,0,1,0,0,1,37592.0
17.0,22.0,15.0,7.0,9.0,2.0,9,10.0,5,1,1,0,1,0,0,0,0,0,0,1,382164.0
4.0,7.0,10.0,2.0,1.0,0.0,6,0.0,10,1,1,1,1,1,0,1,0,1,1,0,16111.0
11.0,14.0,12.0,2.0,4.0,1.0,6,0.0,7,0,1,1,0,1,0,0,0,0,0,1,85925.0
22.0,24.0,10.0,6.0,9.0,1.0,2,10.0,1,1,0,0,0,0,0,0,0,0,0,1,57999.0
6.0,7.0,13.0,5.0,5.0,1.0,10,0.0,2,0,1,0,0,0,0,0,0,0,0,1,150000.0
30.0,34.0,10.0,5.0,4.0,0.0,6,0.0,4,0,1,1,1,0,1,0,0,0,0,1,85886.0
8.0,12.0,10.0,2.0,7.0,1.0,3,8.0,8,1,0,0,1,1,0,1,0,1,0,1,64444.0
6.0,10.0,4.0,6.0,4.0,2.0,9,0.0,10,1,1,0,1,1,1,0,1,0,0,1,63694.0
8.0,9.0,8.0,3.0,5.0,0.0,6,7.0,1,0,0,0,0,0,0,0,0,0,0,1,42962.0
22.0,24.0,24.0,5.0,7.0,0.0,10,0.0,4,0,1,0,1,0,1,0,0,0,0,1,102000.0
9.0,21.0,10.0,6.0,7.0,1.0,10,10.0,5,1,0,0,0,0,1,1,0,0,1,1,167000.0
3.0,4.0,10.0,5.0,3.0,0.0,6,1.0,1,0,0,0,0,1,0,0,0,0,0,1,34645.0
7.0,9.0,7.0,3.0,2.0,0.0,6,0.0,3,0,1,1,0,0,0,0,0,0,0,1,47234.0
9.0,12.0,9.0,3.0,2.0,0.0,6,0.0,7,0,1,0,1,1,0,0,1,0,0,0,50000.0
1.0,6.0,10.0,5.0,5.0,1.0,8,0.0,6,0,1,1,1,0,1,1,0,0,0,1,14040.0
25.0,40.0,25.0,7.0,4.0,1.0,10,1.0,5,0,1,1,1,0,1,0,0,0,0,1,175000.0
25.0,30.0,10.0,6.0,3.0,0.0,8,0.0,5,0,1,0,1,1,1,1,0,0,0,1,40000.0
12.0,15.0,15.0,3.0,9.0,0.0,6,0.0,7,0,1,1,0,0,1,0,0,0,0,0,98986.0
8.0,19.0,10.0,6.0,9.0,1.0,9,10.0,5,1,0,0,0,0,0,0,0,1,0,1,127388.0
1.0,3.0,10.0,6.0,9.0,1.0,6,10.0,4,1,0,0,1,0,0,0,0,0,0,1,15577.0
3.0,7.0,3.0,5.0,4.0,1.0,10,9.0,9,1,1,0,0,0,1,1,1,0,0,1,66000.0
32.0,38.0,35.0,5.0,6.0,1.0,2,6.0,4,1,1,0,0,0,0,0,1,0,0,1,67666.0
15.0,17.0,15.0,6.0,4.0,0.0,3,8.0,1,0,0,0,0,0,0,1,0,0,0,0,107406.0
14.0,17.0,10.0,5.0,7.0,0.0,10,0.0,5,0,1,1,1,0,1,0,0,0,0,1,192000.0
3.0,9.0,3.0,5.0,9.0,0.0,10,10.0,6,1,0,1,0,0,1,0,0,0,1,1,130000.0
4.0,9.0,4.0,2.0,4.0,0.0,6,0.0,10,1,1,0,1,1,1,0,1,0,1,1,31148.0
10.0,13.0,10.0,5.0,5.0,0.0,0,1.0,8,1,1,1,1,1,0,1,0,0,0,1,27973.0
20.0,25.0,20.0,5.0,1.0,0.0,10,4.0,1,0,0,0,0,0,0,0,0,0,0,1,76500.0
21.0,25.0,21.0,2.0,4.0,0.0,10,9.0,3,1,0,0,0,0,0,0,0,1,0,1,175000.0
25.0,26.0,25.0,3.0,5.0,1.0,10,0.0,5,0,1,0,1,0,0,0,0,0,0,1,330572.0
13.0,20.0,13.0,6.0,4.0,0.0,10,0.0,8,1,1,1,1,0,0,0,1,1,0,1,175000.0
5.0,5.0,6.0,5.0,6.0,2.0,6,8.0,5,0,1,1,0,0,1,0,0,0,0,1,27487.0
8.0,14.0,8.0,5.0,4.0,2.0,6,0.0,11,0,1,1,1,1,1,1,1,0,0,1,54097.0
7.0,14.0,7.0,4.0,7.0,0.0,1,0.0,8,0,1,1,1,0,1,0,1,0,0,1,90139.0
3.0,4.0,3.0,5.0,5.0,0.0,6,0.0,6,1,1,1,1,0,1,0,0,0,0,1,42962.0
21.0,25.0,10.0,5.0,1.0,0.0,9,5.0,1,0,0,0,0,0,0,0,0,0,0,0,210190.0
5.0,20.0,9.0,7.0,3.0,1.0,5,9.0,5,1,1,0,0,0,0,1,0,0,1,1,64444.0
15.0,18.0,10.0,5.0,4.0,1.0,6,10.0,3,1,1,0,0,1,0,0,0,0,0,1,161905.0
4.0,9.0,5.0,6.0,7.0,1.0,6,0.0,8,1,1,1,1,0,0,0,0,0,0,1,38666.0
0.0,2.0,2.0,5.0,5.0,2.0,3,2.0,6,1,1,0,0,0,0,0,0,0,0,1,59073.0
38.0,45.0,10.0,2.0,4.0,0.0,6,8.0,3,0,0,0,1,0,0,0,0,0,0,1,172802.0
5.0,8.0,5.0,2.0,3.0,0.0,10,0.0,6,1,1,1,0,0,0,1,0,0,1,0,120000.0
11.0,13.0,13.0,5.0,7.0,2.0,6,8.0,3,0,0,0,1,0,1,1,0,0,0,1,64444.0
5.0,6.0,5.0,2.0,4.0,1.0,6,1.0,4,1,0,1,0,0,0,0,0,1,0,1,48333.0
6.0,14.0,6.0,5.0,6.0,0.0,9,1.0,2,1,0,0,0,1,0,0,0,0,0,1,107006.0
15.0,25.0,10.0,5.0,6.0,0.0,1,4.0,6,1,1,0,1,0,0,0,0,0,0,1,254425.0
5.0,7.0,7.0,6.0,9.0,1.0,6,10.0,7,1,1,0,1,0,0,0,1,0,0,1,66592.0
3.0,10.0,4.0,5.0,7.0,0.0,8,5.0,4,1,0,0,1,0,0,0,0,0,0,1,32089.0
5.0,9.0,7.0,6.0,7.0,1.0,2,7.0,15,1,1,1,0,1,1,1,1,0,0,1,74110.0
7.0,10.0,7.0,5.0,8.0,0.0,9,1.0,4,0,1,1,1,0,0,0,0,0,0,1,165604.0
9.0,10.0,9.0,6.0,8.0,1.0,8,1.0,5,0,1,1,1,0,0,0,0,0,0,1,66000.0
4.0,9.0,4.0,6.0,4.0,0.0,4,10.0,6,1,1,1,0,0,0,0,0,0,0,1,113653.0
5.0,7.0,5.0,2.0,7.0,0.0,6,0.0,6,0,1,1,0,1,0,0,0,0,0,1,56086.0
10.0,15.0,10.0,5.0,3.0,0.0,0,0.0,3,1,0,0,0,0,0,0,0,0,0,1,15273.0
12.0,12.0,17.0,2.0,5.0,0.0,6,1.0,2,0,0,1,0,0,0,0,0,1,0,1,69496.0
4.0,10.0,16.0,5.0,5.0,2.0,6,10.0,5,0,0,0,1,0,1,0,1,0,0,1,14623.0
8.0,16.0,10.0,7.0,8.0,2.0,6,10.0,2,1,0,0,0,0,0,0,0,0,0,1,111417.0
10.0,20.0,10.0,5.0,5.0,1.0,6,1.0,11,1,1,1,1,0,0,0,1,1,1,1,132132.0
2.0,7.0,2.0,2.0,5.0,1.0,6,0.0,3,0,1,0,0,0,0,0,0,0,0,1,16143.0
7.0,8.0,10.0,1.0,3.0,0.0,10,10.0,7,1,1,1,1,0,0,0,0,0,1,0,220000.0
2.0,7.0,4.0,6.0,2.0,0.0,2,1.0,7,1,0,0,0,0,0,1,1,0,0,1,32222.0
4.0,13.0,10.0,5.0,4.0,0.0,1,0.0,5,0,0,1,1,0,0,0,0,0,0,1,58154.0
11.0,15.0,11.0,6.0,6.0,0.0,6,0.0,5,1,1,1,0,0,0,0,0,0,0,1,83777.0
31.0,38.0,31.0,5.0,2.0,0.0,9,0.0,4,0,1,0,1,0,1,0,0,0,0,1,47134.0
3.0,6.0,10.0,7.0,7.0,1.0,0,10.0,6,1,1,1,0,0,0,0,0,1,1,1,74595.0
15.0,17.0,15.0,5.0,5.0,0.0,3,1.0,4,0,1,0,1,0,0,0,1,0,0,1,63370.0
20.0,23.0,23.0,5.0,2.0,0.0,6,10.0,6,1,1,1,1,0,1,0,0,0,0,0,150000.0
2.0,4.0,2.0,3.0,9.0,2.0,10,8.0,5,1,0,1,0,0,0,0,0,1,0,0,17606.0
35.0,15.0,35.0,7.0,7.0,1.0,9,10.0,9,1,0,0,1,1,0,1,0,0,1,1,56051.0
2.0,1.0,10.0,2.0,4.0,2.0,6,1.0,2,1,0,0,0,0,0,0,0,1,0,1,22555.0
0.0,2.0,10.0,3.0,5.0,2.0,2,0.0,7,1,1,1,0,1,0,0,1,0,0,0,23200.0
4.0,11.0,4.0,5.0,7.0,1.0,3,1.0,6,1,0,0,1,1,0,1,0,0,0,1,75184.0
4.0,11.0,4.0,6.0,5.0,0.0,9,2.0,4,1,1,1,0,0,0,0,0,0,0,1,78980.0
